Time,Title,Network,URL
2023.04.21.,"[사실은] 국내산과 일본산 '멍게 구분법', 맞는 걸까요?",SBS,https://n.news.naver.com/article/214/0001268041
2023.04.21.,[팩트체크] 백범 김구는 김일성 '통일전선 전략'에 당했을까,더팩트,https://n.news.naver.com/article/055/0001052267
2023.04.20.,[사실은] 후쿠시마산 일본 수입 멍게 국내 팔리고 있다?,SBS,https://n.news.naver.com/article/629/0000212905
2023.04.20.,[사실은] 애꿎은 '후쿠시마 멍게' 논란에 어민 한숨,SBS,https://n.news.naver.com/article/055/0001052095
2023.04.20.,野대책 ‘깡통전세 공공매입’…등기 떼보니 업자만 이득 [팩트체크],매일경제,https://n.news.naver.com/article/055/0001052058
2023.04.18.,"[사실은] 같은 보고서 놓고 민주당 vs 민주당, 누구 말 맞나?",SBS,https://n.news.naver.com/article/009/0005119421
2023.04.18.,[팩트체크] 이한열·박종철 열사는 현행법상 국가유공자가 아니다?,연합뉴스,https://n.news.naver.com/article/055/0001051394
2023.04.17.,"""한국 식탁 오르는 수산물은…"" 후쿠시마 오염수의 진실 [팩트체크]",한국경제,https://n.news.naver.com/article/001/0013886990
2023.04.16.,"불청객' 황사, 메이드인차이나 아니다?[노컷체크]",노컷뉴스,https://n.news.naver.com/article/015/0004833462
2023.04.15.,[노컷체크]80년대 미세먼지 지금보다 좋았다?…미세먼지 현대사,노컷뉴스,https://n.news.naver.com/article/079/0003759700
2023.04.14.,[알고보니] 세월호 피해자 의료지원 연장은 혈세낭비?,MBC,https://n.news.naver.com/article/079/0003759619
2023.04.14.,[팩트체크] 정상 외교에 대해 국정조사 한 전례가 없다?,이데일리,https://n.news.naver.com/article/214/0001266483
2023.04.14.,정자교 붕괴는 ‘좌파’ 시장이 안전예산 줄인 탓? [FACT IN 뉴스],세계일보,https://n.news.naver.com/article/018/0005463458
2023.04.13.,[단독] ‘좌파’ 시장들이 안전예산 줄여 정자교 사고 났다? [FACT IN 뉴스],세계일보,https://n.news.naver.com/article/022/0003802495
2023.04.12.,[팩트와이] 양곡법 개정되면 쌀 초과생산 비율 2배?...KREI 보고서 분석했더니,YTN,https://n.news.naver.com/article/022/0003802341
2023.04.12.,"[사실은] 동해안의 지독한 봄철 산불…""피해 규모 13배""",SBS,https://n.news.naver.com/article/052/0001872512
2023.04.12.,[팩트체크] 학폭 피해자가 원치 않으면 부모가 고소 못한다?,연합뉴스,https://n.news.naver.com/article/055/0001049943
2023.04.11.,"[팩트체크] 민주당 양곡관리법 개정 입장, 여당일때 야당일때 달랐나?",연합뉴스,https://n.news.naver.com/article/001/0013874759
2023.04.11.,"[사실은] ""후쿠시마서 기준치 14배 우럭""…피폭량 얼마나?",SBS,https://n.news.naver.com/article/001/0013872854
2023.04.10.,[팩트파인더] 최민희 방통위원 자리는 여당 몫? 야당 몫?,한국일보,https://n.news.naver.com/article/055/0001049514
2023.04.10.,[팩트체크] 소아과는 이제 없어지는 건가?,YTN,https://n.news.naver.com/article/469/0000733332
2023.04.10.,[팩트체크] 윤 대통령이 양곡법 관련해서 말을 뒤집었다? 사실일까?,YTN,https://n.news.naver.com/article/052/0001871411
2023.04.10.,"[팩트체크] 후쿠시마 오염수 방류 초읽기…정부, 안전성 검증 자료 없다?",더팩트,https://n.news.naver.com/article/052/0001871410
2023.04.09.,[사실은] 1년 앞으로 다가온 총선…OECD는 어떻게 국회의원 뽑을까?,SBS,https://n.news.naver.com/article/629/0000210656
2023.04.09.,"[팩트체크]후쿠시마 원전수, 공포와 괴담 사이",아시아경제,https://n.news.naver.com/article/055/0001049127
2023.04.09.,"[팩트체크] 태영호 ""4.3사건 김일성 지시""…북한, 정말 그렇게 배우나",더팩트,https://n.news.naver.com/article/277/0005242717
2023.04.08.,[노컷체크]'밥 한 공기' 비우면 쌀 소비량 늘까…대안 부재 드러낸 '말 한 마디',노컷뉴스,https://n.news.naver.com/article/629/0000210581
2023.04.07.,"[팩트체크] IMF, 韓에 ‘균형 재정’?…평가 뜯어보니",매일경제,https://n.news.naver.com/article/079/0003756960
2023.04.07.,"[팩트체크] 후쿠시마 오염수 방류, 국제적·과학적으로 문제없다?",연합뉴스,https://n.news.naver.com/article/009/0005113065
2023.04.06.,"""4.3은 격 낮아 대통령 참석 의무 없다"" 김재원 발언 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013865397
2023.04.06.,"[팩트체크] 한전 “SMP 상한제, 민간발전사 손실 없다”...사실일까?",파이낸셜뉴스,https://n.news.naver.com/article/047/0002387867
2023.04.05.,"[알고보니] 쌀 소비 촉진 대책, 효과 있나?",MBC,https://n.news.naver.com/article/014/0004992622
2023.04.04.,"농경연 보고서는 거짓?… 보편적 쌀 생산량 모델, 文정부때도 활용[팩트체크]",문화일보,https://n.news.naver.com/article/214/0001264433
2023.04.03.,"[사실은] ""제주 4·3 사건은 공산 폭동"" 또 꿈틀…사실은?",SBS,https://n.news.naver.com/article/021/0002564914
2023.04.03.,"[알고보니] 후쿠시마산 수산물, 국내로 결코 못들어온다?",MBC,https://n.news.naver.com/article/055/0001047645
2023.04.03.,"[사실은] 4월이면 어김없이 ""4·3은 공산 폭동""…사실은?",SBS,https://n.news.naver.com/article/214/0001263860
2023.04.03.,"""거부권 행사하면 대통령 지지율 상승"", 사실반 거짓반 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001047628
2023.03.31.,"[팩트와이] 국내주식 보유 제한한 공직자윤리법, 해외주식은 안 막는다?",YTN,https://n.news.naver.com/article/047/0002387450
2023.03.31.,"[사실은] ""한국도 방사능 오염수 방류"" 일본 주장, 따져봤습니다",SBS,https://n.news.naver.com/article/052/0001867807
2023.03.31.,"[사실은] ""한국도 방사능 오염수 방류한다""는 일본 주장, 사실일까?",SBS,https://n.news.naver.com/article/055/0001047028
2023.03.31.,"[팩트와이] 국내주식 보유 제한한 공직자윤리법, 해외주식은 안 막는다?",YTN,https://n.news.naver.com/article/055/0001047013
2023.03.30.,[팩트체크K] ‘레이크파크 르네상스’ 살펴보니…“기존 사업 투성이”,KBS,https://n.news.naver.com/article/052/0001867567
2023.03.30.,[팩트체크K] ‘레이크파크 르네상스’ 살펴보니…“기존 사업 투성이”,KBS,https://n.news.naver.com/article/056/0011456057
2023.03.29.,"[팩트체크] 헌재, 과거에도 '검찰 수사권은 헌법상 권한 아니다' 결정했다?",연합뉴스,https://n.news.naver.com/article/056/0011455984
2023.03.29.,[팩트체크] 정신과 질환 사망률 1위는 거식증이다?,이데일리,https://n.news.naver.com/article/001/0013844834
2023.03.29.,"[사실은] 이재명 ""소부장 예산 대폭 깎였다"", 따져보니…",SBS,https://n.news.naver.com/article/018/0005451773
2023.03.29.,"[팩트파인더] 이재명 강성 지지층 '개딸', 악의적 프레임이다?",한국일보,https://n.news.naver.com/article/055/0001046250
2023.03.28.,"[팩트체크] 정청래 의원, 산 정상에서 막걸리 한 잔…금지 행위일까? ",더팩트,https://n.news.naver.com/article/469/0000731117
2023.03.27.,[팩트체크] 한국은 행복하지 않은 나라라는 조사 과연 사실일까?,YTN,https://n.news.naver.com/article/629/0000208375
2023.03.27.,[팩트체크] 일제강점기 시절 주 65시간 근무 때문에 파업이 있었다?,YTN,https://n.news.naver.com/article/052/0001865704
2023.03.27.,[팩트체크] 초등학생이 공유킥보드를 타면 처벌받을까?,매일경제,https://n.news.naver.com/article/052/0001865703
2023.03.25.,[노컷체크]월 100만원 외국인 가사도우미 현실성은?,노컷뉴스,https://n.news.naver.com/article/009/0005107146
2023.03.25.,"[팩트체크] 튀르키예 교과서에 ""한국은 형제국가""라고 쓰여 있다?(종합)",연합뉴스,https://n.news.naver.com/article/079/0003751468
2023.03.24.,"[사실확인] 중국발 황사로 심해진 미세먼지…""삼겹살 도움 되나요?""",MBN,https://n.news.naver.com/article/001/0013836942
2023.03.24.,"[팩트체크] 타워크레인 조종사, 강풍 불 때 임의로 조종석 벗어나면 위법?",연합뉴스,https://n.news.naver.com/article/057/0001730996
2023.03.24.,[팩트와이] 노무현 정부 때도 강제동원 '대리 보상'?...당시 기록 살펴보니,YTN,https://n.news.naver.com/article/001/0013835950
2023.03.24.,"[팩트체크] '1억5500만 원' 한국 국회의원 연봉, 세계 최고 수준?",더팩트,https://n.news.naver.com/article/052/0001864642
2023.03.23.,"[사실은] ""일본의 과거사 사과"" 전수 분석해보니… '사과'와 '망언'의 쳇바퀴",SBS,https://n.news.naver.com/article/629/0000207617
2023.03.23.,"[팩트체크] '비자금 있다' 손자폭로 나온 전두환 미납추징금, 환수 가능할까",연합뉴스,https://n.news.naver.com/article/055/0001044859
2023.03.23.,정유라·조민 공개됐는데…정순신 아들 학적은 안된다? [팩트체크],중앙일보,https://n.news.naver.com/article/001/0013831648
2023.03.22.,윤 대통령이 꺼낸 ‘독·프’ ‘중·일’ 화해···한·일관계 정상화와는 다르다[팩트체크],경향신문,https://n.news.naver.com/article/025/0003267850
2023.03.22.,[팩트와이] 한일 관계 개선으로 '수출' 좋아진다는 대한상의...같은 계산법으로 '수입'은?,YTN,https://n.news.naver.com/article/032/0003212478
2023.03.21.,"""노무현도 징용피해 보상금 대위 지급"" 김기현 주장은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/052/0001863622
2023.03.21.,"[사실은] ""일본은 이미 수십 차례 사과""…따져봐야 할 점",SBS,https://n.news.naver.com/article/047/0002386024
2023.03.21.,[사실확인] '이인규 회고록' 파장…수사 통해 진실 가려질 수 있나,MBN,https://n.news.naver.com/article/055/0001044420
2023.03.21.,김정재 “노무현 ‘대일 청구권 없다’ 발언” 주장···보수단체 성명문 인용[팩트체크],경향신문,https://n.news.naver.com/article/057/0001730128
2023.03.21.,"[팩트체크] 응급피임약, 가톨릭계 병원에서는 처방 안 한다?",연합뉴스,https://n.news.naver.com/article/032/0003212185
2023.03.20.,"이인규 회고록, 공무상비밀누설·사자명예훼손?[팩트체크]",머니투데이,https://n.news.naver.com/article/001/0013827783
2023.03.20.,위안부 합의? 독도?…한일 회담서 실제 나온 말은 [팩트체크],한겨레,https://n.news.naver.com/article/008/0004864356
2023.03.20.,"[팩트체크] '멸종위기' 한국인, 장시간 근로 때문일까?",이데일리,https://n.news.naver.com/article/028/0002632138
2023.03.19.,"[사실확인] '심장질환 논란' 제로 설탕, 식약처 허용 기준 없다?",MBN,https://n.news.naver.com/article/018/0005445748
2023.03.18.,[노컷체크]사교육공화국 대한민국 1명당 41만원? '생각보다 적은데~',노컷뉴스,https://n.news.naver.com/article/057/0001729681
2023.03.16.,[팩트체크] 대통령과 여당 대표 간 정례회담은 항상 있었다?,연합뉴스,https://n.news.naver.com/article/079/0003748777
2023.03.16.,[사실확인] 버터 없는 '버터 맥주'…허위·과대 광고일까?,MBN,https://n.news.naver.com/article/001/0013819056
2023.03.16.,"""MZ세대는 주69시간 선호"" 국힘 주장은 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/057/0001729058
2023.03.15.,"[팩트와이] 日 외무상 ""강제노동 없었다""...ILO·대법원 판단은 전혀 달라",YTN,https://n.news.naver.com/article/047/0002385396
2023.03.15.,"[사실은] ""사교육비 41만? 기본이 1백만인데?"" 조사 방식 살펴보니…",SBS,https://n.news.naver.com/article/052/0001861151
2023.03.14.,[팩트체크] 대법원 강제징용 배상판결은 한 대법관이 독립운동하듯 내렸다?,연합뉴스,https://n.news.naver.com/article/055/0001042714
2023.03.13.,[팩트체크] 몸에 좋다는 콜라겐 실제로 효과가 있을까?,YTN,https://n.news.naver.com/article/001/0013812764
2023.03.13.,"[팩트체크] 의료인들이 말하는 환자와 치료 이야기, 합법일까? 불법일까?",YTN,https://n.news.naver.com/article/052/0001860091
2023.03.13.,[팩트체크] 징용해법 한일관계와 피해자 모두를 고려한 결정이었을까?,YTN,https://n.news.naver.com/article/052/0001860092
2023.03.11.,"[노컷체크]밥맛 좋은 신동진 벼, 갑자기 퇴출…왜?",노컷뉴스,https://n.news.naver.com/article/052/0001860090
2023.03.11.,[팩트와이] '유관순 허구·절도범·유부녀' 주장까지?...판결문·사료 따져보니,YTN,https://n.news.naver.com/article/079/0003746287
2023.03.10.,[팩트체크] 한국의 대학 등록금은 주요 선진국에 비해 높은 편이다?,이데일리,https://n.news.naver.com/article/052/0001859414
2023.03.09.,"""한국·호주전 기미가요는 개최국 재량?"" WBC의 '이상한 관행' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/018/0005439887
2023.03.09.,"""강제동원 피해자 싫다는데 '제3자 변제'?"" 민법학자 ""비정상적"" [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002384686
2023.03.09.,"[사실은] 네이버보다 쿠팡이 짝퉁 많다? ""실제 거래 수량 아냐""",머니S,https://n.news.naver.com/article/047/0002384666
2023.03.09.,"[팩트와이] 정진석 ""정부 해법은 문희상 아이디어""...문희상 ""하늘과 땅 차이""",YTN,https://n.news.naver.com/article/417/0000902194
2023.03.08.,"[팩트와이] 정진석 ""정부 해법은 문희상 아이디어""...문희상 ""하늘과 땅 차이""",YTN,https://n.news.naver.com/article/052/0001858476
2023.03.08.,"檢, 김건희 여사 서면조사로 끝… 일반인엔 드물다? [FACT IN 뉴스]",세계일보,https://n.news.naver.com/article/052/0001858415
2023.03.08.,"[팩트와이] 정진석 ""정부 해법은 문희상 아이디어""...문희상 ""하늘과 땅 차이""",YTN,https://n.news.naver.com/article/022/0003790468
2023.03.08.,"[사실은] ""한국만 사죄 악쓴다"" 주장이 망언인 이유",SBS,https://n.news.naver.com/article/052/0001858388
2023.03.07.,[사실확인] 유명 연예인 탄 기차·비행기 옆자리 몰래 티케팅…처벌 가능?,MBN,https://n.news.naver.com/article/055/0001041042
2023.03.07.,"[팩트체크]계약 취소된 아파트의 ‘무순위 청약’, 정말로 전국서 가능할까",매일경제,https://n.news.naver.com/article/057/0001727142
2023.03.07.,週 최대 80.5시간 근무?… 통계도 없는 ‘週 7일’ 극단적 시간만 강조[팩트체크],문화일보,https://n.news.naver.com/article/009/0005098031
2023.03.07.,[팩트체크] 세계 최초로 동성결혼 합법화한 나라는 네덜란드다?,연합뉴스,https://n.news.naver.com/article/021/0002560068
2023.03.07.,[팩트와이] 피해자 반대해도 '대신 지급' 가능할까?...민법과 공탁실무 따져보니,YTN,https://n.news.naver.com/article/001/0013796433
2023.03.07.,"이재명 체포동의안' 표결 보이콧으로 대응?... 국회 ""사실상 어렵다"" [팩트파인더]",한국일보,https://n.news.naver.com/article/052/0001857551
2023.03.06.,"[팩트체크] 튀르키예 교과서에 ""한국은 형제국가""라고 쓰여 있다?",연합뉴스,https://n.news.naver.com/article/469/0000727051
2023.03.06.,"[팩트체크] ""구현모 연임 위해 실적 부풀려?"" 의혹 확인해보니 ""사실과 달라""",아이뉴스24,https://n.news.naver.com/article/001/0013794516
2023.03.04.,"일본 반성' 빠진 3.1절 기념사, 2011년 이후 처음 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/031/0000732259
2023.03.04.,"[사실은] ""노조 회계자료 공개는 국제 기준"" 따져보니…",SBS,https://n.news.naver.com/article/047/0002384042
2023.03.04.,"미세먼지 낀 봄날…집안 환기를 해야 하나, 말아야 하나?[알아봅시다]",뉴시스,https://n.news.naver.com/article/055/0001039952
2023.03.04.,[노컷체크]'건폭' 만들어 노조압박…타워크레인 월례비 불법?,노컷뉴스,https://n.news.naver.com/article/003/0011722393
2023.03.03.,[팩트와이] '日 반성' 언급 안 한 건 처음?...대통령 3·1절 기념사 30건 분석,YTN,https://n.news.naver.com/article/079/0003743762
2023.03.03.,[팩트와이] '日 반성' 언급 안 한 건 처음?...대통령 3·1절 기념사 30건 분석,YTN,https://n.news.naver.com/article/052/0001856535
2023.03.01.,[사실은] 한동훈 '체포 요청'은 역대 최장? 따져 보니…,SBS,https://n.news.naver.com/article/052/0001856141
2023.02.28.,[팩트체크]韓거래소 '넘버5' 인수한 바이낸스…이웅열 회장과도 손잡는다?,뉴스1,https://n.news.naver.com/article/055/0001039236
2023.02.27.,"[팩트체크] 안철수 후보의 손가락 발언, 과연 사실일까?",YTN,https://n.news.naver.com/article/421/0006656155
2023.02.27.,"""정부가 노조 회계장부 볼 근거 없다"" 우원식 발언은 '사실' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/052/0001854669
2023.02.25.,"[사실은] 푸틴 ""에델바이스는 히틀러의 흔적"", 팩트체크 해보니…",SBS,https://n.news.naver.com/article/047/0002383432
2023.02.25.,[노컷체크]자살예방 대책…번개탄 생산 금지가 1순위?,노컷뉴스,https://n.news.naver.com/article/055/0001038330
2023.02.24.,"[팩트체크] 의사-간호사 다투는 '간호법', 다른 나라도 많이 제정한 법이다?",연합뉴스,https://n.news.naver.com/article/079/0003741645
2023.02.24.,누가 멸종위기종 새 먹었나…'마라도 고양이 추방사건' 진실 [팩트체크],중앙일보,https://n.news.naver.com/article/001/0013776665
2023.02.23.,"[단독] “김기현 울산땅, AI 감정가 11억·인근시세 최대 34억 안팎” [FACT IN 뉴스]",세계일보,https://n.news.naver.com/article/025/0003261877
2023.02.23.,[팩트체크] 그 많던 대중목욕탕은 다 어디로 갔을까…수치로 본 목욕탕史,연합뉴스,https://n.news.naver.com/article/022/0003786397
2023.02.22.,[팩트와이] 번개탄 금지로 자살 예방?...실효성 우려·업계 피해 지적도,YTN,https://n.news.naver.com/article/001/0013774039
2023.02.22.,"[사실은] 두나무, 2025년 미국 증시 상장(?)… ""사실 아냐… 계획 없어""",머니S,https://n.news.naver.com/article/052/0001853087
2023.02.22.,정부가 ‘불법’이라 콕 찍은 ‘월례비’… 불법일까 [FACT IN 뉴스],세계일보,https://n.news.naver.com/article/417/0000897967
2023.02.22.,[팩트체크]우크라 전쟁 1주년…“민간인 공격 안한다”는 푸틴 약속 지켜졌나,매일경제,https://n.news.naver.com/article/022/0003786035
2023.02.22.,[팩트와이] 번개탄 금지로 자살 예방?...실효성 우려·업계 피해 지적도,YTN,https://n.news.naver.com/article/009/0005092181
2023.02.22.,[사실은] 이재명 '불체포 특권' 포기는 가능할까요,SBS,https://n.news.naver.com/article/052/0001852844
2023.02.22.,노조가 ‘정부 지원금 회계보고’ 거부했다고? 틀렸다 [팩트체크],한겨레,https://n.news.naver.com/article/055/0001037481
2023.02.21.,"[팩트와이] ""권성동이 좋은 선례""...이재명 배우라는 '2018 권성동 모델'은 무엇?",YTN,https://n.news.naver.com/article/028/0002628444
2023.02.21.,"""자살률 낮추려고 번개탄 생산 금지"" 정부 발표는 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/052/0001852616
2023.02.21.,"""김재철 사장 시절 MBC 파업=불법"" 김기현 발언은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002382900
2023.02.21.,"[팩트와이] ""권성동이 좋은 선례""...이재명 배우라는 '2018 권성동 모델'은 무엇?",YTN,https://n.news.naver.com/article/047/0002382881
2023.02.21.,[팩트체크] 文정부 ‘단독’ 장관급 인사 임명이 역대 최대다?,이데일리,https://n.news.naver.com/article/052/0001852459
2023.02.21.,[팩트체크] 북한 유튜버 동영상을 공유하면 국가보안법 위반이다?,연합뉴스,https://n.news.naver.com/article/018/0005429188
2023.02.21.,2040 철저히 외면하더니 결국…대한항공의 '뼈아픈 실수' [팩트체크],한국경제,https://n.news.naver.com/article/001/0013770344
2023.02.21.,이재명 '불체포특권 포기'... 할 수 있다? 없다? [팩트파인더],한국일보,https://n.news.naver.com/article/015/0004812991
2023.02.20.,"[사실은] 태영호의 4.3 발언, 사료로 검증했습니다",SBS,https://n.news.naver.com/article/469/0000724551
2023.02.18.,"대선 결과 모른다던 챗GPT ""이재명이 윤석열 이겼다""? [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001036942
2023.02.18.,[노컷체크]지진 골든타임 72시간…어떻게 나온걸까?,노컷뉴스,https://n.news.naver.com/article/047/0002382587
2023.02.17.,[팩트체크] '노인은 65세 이상' 기준은 독일 비스마르크 수상 때 시작됐다?,연합뉴스,https://n.news.naver.com/article/079/0003739194
2023.02.16.,아동학대로 잇단 사망···인천은 정말 ‘범죄도시’인가[팩트체크],경향신문,https://n.news.naver.com/article/001/0013763013
2023.02.15.,“관리자가 테러 조직원” 튀르키예 대사관이 지목한 ‘이 단체’의 정체는?[팩트체크],경향신문,https://n.news.naver.com/article/032/0003205376
2023.02.15.,"""윤석열 발언은 사실입니까?"" 챗GPT에 물어보니 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/032/0003205187
2023.02.15.,9급 초임 공무원은 정말 최저임금도 못 받을까[팩트체크],이데일리,https://n.news.naver.com/article/047/0002382258
2023.02.15.,[팩트체크] '라돈침대 사태' 5년…'안전 인증' 없어도 안전하다?,파이낸셜뉴스,https://n.news.naver.com/article/018/0005424963
2023.02.14.,"[팩트와이] 태영호 ""제주 4·3 사건, 김일성 지시로 촉발""...특별법·진상보고서 봤더니",YTN,https://n.news.naver.com/article/014/0004969285
2023.02.14.,"[팩트와이] 태영호 ""제주 4·3 사건, 김일성 지시로 촉발""...특별법·진상보고서 봤더니",YTN,https://n.news.naver.com/article/052/0001849722
2023.02.14.,"[팩트와이] 태영호 ""제주 4·3 사건, 김일성 지시로 촉발""...특별법·진상보고서 봤더니",YTN,https://n.news.naver.com/article/052/0001849662
2023.02.14.,[팩트체크] 탄핵소추하려면 형사상 수사·기소가 먼저 있어야 한다?,연합뉴스,https://n.news.naver.com/article/052/0001849564
2023.02.14.,"[사실은] ""한국 민주주의 지수 8단계 하락"" 따져 보니…",SBS,https://n.news.naver.com/article/001/0013755469
2023.02.13.,[팩트체크] 챗GPT가 쓴 추리소설을 책으로 출판하면 저작권법 위반일까?,연합뉴스,https://n.news.naver.com/article/055/0001035526
2023.02.13.,"[팩트체크] 대중교통 노인 무임승차, 정말 국가적 손해일까?",YTN,https://n.news.naver.com/article/001/0013753452
2023.02.11.,[노컷체크] 챗GPT로 팩트체크도 가능할까?,노컷뉴스,https://n.news.naver.com/article/052/0001849024
2023.02.11.,"[팩트체크K] 2055년 국민연금 고갈되면, 한 푼도 못 받게 되나?",KBS,https://n.news.naver.com/article/079/0003736723
2023.02.11.,[팩트와이] 무임승차 70세 상향은 위법한가?...'대구시 VS 서울시' 정반대 해석,YTN,https://n.news.naver.com/article/056/0011426676
2023.02.10.,[팩트체크] 우리나라 정당 국고보조금은 세계적으로 드문 제도다?,연합뉴스,https://n.news.naver.com/article/052/0001848458
2023.02.10.,"[팩트체크] 한국, 중국인 비자 제한 ‘과학적 방역’인가 ‘차별적 조치’인가",매일경제,https://n.news.naver.com/article/001/0013750064
2023.02.08.,[팩트와이] 윤 대통령 '당비 300만 원'은 정해져 있는 것 아니다?...국민의힘 당규 봤더니,YTN,https://n.news.naver.com/article/009/0005086487
2023.02.07.,[사실확인] '극단적 선택 방법' 검색만 해도 경찰이 찾아온다?...사실은,MBN,https://n.news.naver.com/article/052/0001846968
2023.02.07.,"[팩트체크] 지하철 노인 무임승차 비용부담, 정부 책임이냐 지자체 책임이냐",연합뉴스,https://n.news.naver.com/article/057/0001720949
2023.02.06.,"[팩트체크] 중국, 증거는 못 대면서 기상관측용 풍선?",JTBC,https://n.news.naver.com/article/001/0013741456
2023.02.06.,[팩트체크] 비동의 강간죄 도입되면 '동의 없었다' 피해자 진술만으로 유죄?,연합뉴스,https://n.news.naver.com/article/437/0000331304
2023.02.06.,[팩트체크]금융위 '토큰 증권' 허용에…가상자산 거래소 '상폐' 공포?,뉴스1,https://n.news.naver.com/article/001/0013740262
2023.02.05.,"[팩트체크] 5인 미만 사업장도 근로기준법 적용?…""코로나 겨우 버티는데…소상공인 줄폐업 할 것""",파이낸셜뉴스,https://n.news.naver.com/article/421/0006614346
2023.02.04.,[노컷체크]여성민방위 논란…'전시?재난교육 민방위가 답?',노컷뉴스,https://n.news.naver.com/article/014/0004964347
2023.02.03.,[사실은] '무임승차' 얼마나 부담이길래…사회적 편익 가치는?,SBS,https://n.news.naver.com/article/079/0003734087
2023.02.03.,"""집값 폭등은 저금리 아닌 문재인 탓"" 언론보도는 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001033005
2023.02.02.,"[사실은] 노인 무임승차에 들어가는 비용, 얼마나 될까",SBS,https://n.news.naver.com/article/047/0002381012
2023.02.01.,"[알고보니] ""난방비 대란 2025년까지 지속될 것""",MBC,https://n.news.naver.com/article/055/0001032587
2023.02.01.,[팩트체크] 일회용 마스크 착용하면 미세플라스틱 때문에 폐가 손상된다?,연합뉴스,https://n.news.naver.com/article/214/0001251249
2023.01.31.,"[사실은] 데브시스터즈 ""갑작스런 직원 해고 아니다… 타부서 이동""",머니S,https://n.news.naver.com/article/001/0013729865
2023.01.31.,"[팩트체크] 이재명 ""에너지기업 과도한 불로소득 챙겼다""...횡재세 내야할까",파이낸셜뉴스,https://n.news.naver.com/article/417/0000891154
2023.01.30.,"[사실은] ""문 정부가 안 올려서"" vs ""또 탓한다""…난방비 논란 살펴보니",SBS,https://n.news.naver.com/article/014/0004962005
2023.01.30.,"[알고보니] 난방비 폭탄, 횡재세가 해법?",MBC,https://n.news.naver.com/article/055/0001031809
2023.01.30.,"[사실은] ""문 정부만 요금 안 올려서…"" 팩트체크 해보니",SBS,https://n.news.naver.com/article/214/0001250839
2023.01.30.,[팩트체크] UAE 37조 오일머니..'양해각서'로 본 역대정부 세일즈 외교,YTN,https://n.news.naver.com/article/055/0001031694
2023.01.30.,"[팩트체크] '임플란트 38만원!' 광고한 치과, 찾아가보니",YTN,https://n.news.naver.com/article/052/0001843242
2023.01.30.,"[팩트체크] UAE발 여객기 승객, 메르스증세?",YTN,https://n.news.naver.com/article/052/0001843241
2023.01.29.,[팩트와이] '횡재세' 전 세계 시행?...유럽과 미중일 따져보니,YTN,https://n.news.naver.com/article/052/0001843239
2023.01.29.,[팩트와이] '횡재세' 전 세계 시행?...유럽과 미중일 따져보니,YTN,https://n.news.naver.com/article/052/0001843050
2023.01.29.,“청량리역 노숙인 동사” SNS 목격담···알아보니[팩트체크],경향신문,https://n.news.naver.com/article/052/0001843013
2023.01.29.,[팩트와이] '횡재세' 전 세계 시행?...유럽과 미중일 따져보니,YTN,https://n.news.naver.com/article/032/0003201525
2023.01.28.,[노컷체크]미국에서 불 붙은 '가스레인지 사용 금지' 논란…왜?,노컷뉴스,https://n.news.naver.com/article/052/0001842851
2023.01.28.,[팩트체크] 폭설로 항공기 결항돼 출근 못하면 연차 안 쓰고도 쉴수 있을까,연합뉴스,https://n.news.naver.com/article/079/0003731594
2023.01.27.,[알고보니] 난방비 폭등 네탓 공방‥확인해보니,MBC,https://n.news.naver.com/article/001/0013723138
2023.01.27.,"[팩트체크] 민식이법 3년, 아이들은 아직도 스쿨존이 불안하다",이데일리,https://n.news.naver.com/article/214/0001250392
2023.01.27.,[팩트체크] 경찰이 '성남FC 후원금 의혹' 불송치한 것은 무혐의 처분이다?(종합),연합뉴스,https://n.news.naver.com/article/018/0005413363
2023.01.27.,“헝가리식 저출산대책이 출산율을 끌어올린다?” [팩트체크],매일경제,https://n.news.naver.com/article/001/0013721659
2023.01.27.,[팩트체크] 경찰이 '성남FC 후원금 의혹' 불송치한 것은 무혐의 처분이다?,연합뉴스,https://n.news.naver.com/article/009/0005079771
2023.01.27.,"""난방비 폭등은 문재인 정부 탓"" 국힘 주장 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013721271
2023.01.26.,[팩트체크] 보일러 '외출 버튼' 누를까 말까? '난방비 아끼는 법',JTBC,https://n.news.naver.com/article/047/0002380238
2023.01.25.,20개월 무리한 동결 + 12월 한파 + LNG값 급등 = ‘난방비 폭탄’[팩트체크],문화일보,https://n.news.naver.com/article/437/0000330084
